node,quantity,mc,model,unit,verdict,note,model_sha,n_atoms,seed,written,status
w86.0_m1.00_r0.940_T130_P185,shares_abs,7.06854e-05,0,,PASS,the Monte Carlo against the form the fit uses at this node,f4c9e4b6f364efab,100000,0,2026-09-17T17:22:56,DIAGNOSTIC
w86.0_m1.00_r0.940_T130_P185,depleted_line_abs,4.72006e-05,0,,PASS,the Monte Carlo against the form the fit uses at this node,f4c9e4b6f364efab,100000,0,2026-09-17T17:22:56,DIAGNOSTIC
w86.0_m1.00_r0.940_T130_P185,depletion_widening_rel_4207,0.000869324,,,PASS,"what a transit fit reads from the surviving kernel after the natural Lorentzian, over the bare one: the factor the fit carries",f4c9e4b6f364efab,100000,0,2026-09-17T17:22:56,DIAGNOSTIC
w86.0_m1.00_r0.940_T130_P185,depletion_widening_rel_4192,0.000964235,,,PASS,"what a transit fit reads from the surviving kernel after the natural Lorentzian, over the bare one: the factor the fit carries",f4c9e4b6f364efab,100000,0,2026-09-17T17:22:56,DIAGNOSTIC
w86.0_m1.00_r0.940_T130_P185,depletion_widening_rel_4154,0.00134155,,,PASS,"what a transit fit reads from the surviving kernel after the natural Lorentzian, over the bare one: the factor the fit carries",f4c9e4b6f364efab,100000,0,2026-09-17T17:22:56,DIAGNOSTIC
w86.0_m1.00_r0.940_T130_P185,depletion_widening_rel_4121,0.00143533,,,PASS,"what a transit fit reads from the surviving kernel after the natural Lorentzian, over the bare one: the factor the fit carries",f4c9e4b6f364efab,100000,0,2026-09-17T17:22:56,DIAGNOSTIC
w86.0_m1.00_r0.940_T130_P185,depletion_fwhm_rel_4207,0.0131152,,,PASS,"the surviving transit kernel's FWHM over the bare collected kernel's, the core-flattening diagnostic",f4c9e4b6f364efab,100000,0,2026-09-17T17:22:56,DIAGNOSTIC
w86.0_m1.00_r0.940_T130_P185,depletion_fwhm_rel_4192,0.0142646,,,PASS,"the surviving transit kernel's FWHM over the bare collected kernel's, the core-flattening diagnostic",f4c9e4b6f364efab,100000,0,2026-09-17T17:22:56,DIAGNOSTIC
w86.0_m1.00_r0.940_T130_P185,depletion_fwhm_rel_4154,0.0186493,,,PASS,"the surviving transit kernel's FWHM over the bare collected kernel's, the core-flattening diagnostic",f4c9e4b6f364efab,100000,0,2026-09-17T17:22:56,DIAGNOSTIC
w86.0_m1.00_r0.940_T130_P185,depletion_fwhm_rel_4121,0.019695,,,PASS,"the surviving transit kernel's FWHM over the bare collected kernel's, the core-flattening diagnostic",f4c9e4b6f364efab,100000,0,2026-09-17T17:22:56,DIAGNOSTIC
w86.0_m1.00_r0.940_T130_P185,shares_shift_abs,0.000229027,,,PASS,the largest move of a line's share from the thermal law to the depleted one: the physical shift,f4c9e4b6f364efab,100000,0,2026-09-17T17:22:56,DIAGNOSTIC
w86.0_m1.00_r0.940_T130_P185,cycles_on_axis,0.0232332,,,PASS,excitation cycles on the central chord at the mean transverse speed,f4c9e4b6f364efab,100000,0,2026-09-17T17:22:56,DIAGNOSTIC
w86.0_m1.00_r0.940_T130_P185,cycles_mean_over_chords,0.00343793,,,PASS,the flux-weighted mean over every chord,f4c9e4b6f364efab,100000,0,2026-09-17T17:22:56,DIAGNOSTIC
w86.0_m1.00_r0.940_T130_P210,transit_fwhm_rel,0.711037,0.710104,,PASS,the Monte Carlo against the form the fit uses at this node,f4c9e4b6f364efab,100000,0,2026-09-17T17:22:57,DIAGNOSTIC
w86.0_m1.00_r0.940_T130_P210,transit_shape_rel,1.00011,1,,PASS,the Monte Carlo against the form the fit uses at this node,f4c9e4b6f364efab,100000,0,2026-09-17T17:22:57,DIAGNOSTIC
w86.0_m1.00_r0.940_T130_P210,ramp_k2_rel,0.0548638,0.0548192,,PASS,the Monte Carlo against the form the fit uses at this node,f4c9e4b6f364efab,100000,0,2026-09-17T17:22:57,DIAGNOSTIC
w86.0_m1.00_r0.940_T130_P210,ramp_k3_rel,-0.00714267,-0.00724964,,PASS,the Monte Carlo against the form the fit uses at this node,f4c9e4b6f364efab,100000,0,2026-09-17T17:22:57,DIAGNOSTIC
w86.0_m1.00_r0.940_T130_P210,amplitude_power_law_abs,1.98166,1.9811,,PASS,the Monte Carlo against the form the fit uses at this node,f4c9e4b6f364efab,100000,0,2026-09-17T17:22:57,DIAGNOSTIC
w86.0_m1.00_r0.940_T130_P210,shares_abs,9.18662e-05,0,,PASS,the Monte Carlo against the form the fit uses at this node,f4c9e4b6f364efab,100000,0,2026-09-17T17:22:57,DIAGNOSTIC
w86.0_m1.00_r0.940_T130_P210,depleted_line_abs,6.00202e-05,0,,PASS,the Monte Carlo against the form the fit uses at this node,f4c9e4b6f364efab,100000,0,2026-09-17T17:22:57,DIAGNOSTIC
w86.0_m1.00_r0.940_T130_P210,depletion_widening_rel_4207,0.00111349,,,PASS,"what a transit fit reads from the surviving kernel after the natural Lorentzian, over the bare one: the factor the fit carries",f4c9e4b6f364efab,100000,0,2026-09-17T17:22:57,DIAGNOSTIC
w86.0_m1.00_r0.940_T130_P210,depletion_widening_rel_4192,0.00123477,,,PASS,"what a transit fit reads from the surviving kernel after the natural Lorentzian, over the bare one: the factor the fit carries",f4c9e4b6f364efab,100000,0,2026-09-17T17:22:57,DIAGNOSTIC
w86.0_m1.00_r0.940_T130_P210,depletion_widening_rel_4154,0.00171637,,,PASS,"what a transit fit reads from the surviving kernel after the natural Lorentzian, over the bare one: the factor the fit carries",f4c9e4b6f364efab,100000,0,2026-09-17T17:22:57,DIAGNOSTIC
w86.0_m1.00_r0.940_T130_P210,depletion_widening_rel_4121,0.00183594,,,PASS,"what a transit fit reads from the surviving kernel after the natural Lorentzian, over the bare one: the factor the fit carries",f4c9e4b6f364efab,100000,0,2026-09-17T17:22:57,DIAGNOSTIC
w86.0_m1.00_r0.940_T130_P210,depletion_fwhm_rel_4207,0.0160314,,,PASS,"the surviving transit kernel's FWHM over the bare collected kernel's, the core-flattening diagnostic",f4c9e4b6f364efab,100000,0,2026-09-17T17:22:57,DIAGNOSTIC
w86.0_m1.00_r0.940_T130_P210,depletion_fwhm_rel_4192,0.0174375,,,PASS,"the surviving transit kernel's FWHM over the bare collected kernel's, the core-flattening diagnostic",f4c9e4b6f364efab,100000,0,2026-09-17T17:22:57,DIAGNOSTIC
w86.0_m1.00_r0.940_T130_P210,depletion_fwhm_rel_4154,0.0227362,,,PASS,"the surviving transit kernel's FWHM over the bare collected kernel's, the core-flattening diagnostic",f4c9e4b6f364efab,100000,0,2026-09-17T17:22:57,DIAGNOSTIC
w86.0_m1.00_r0.940_T130_P210,depletion_fwhm_rel_4121,0.0239922,,,PASS,"the surviving transit kernel's FWHM over the bare collected kernel's, the core-flattening diagnostic",f4c9e4b6f364efab,100000,0,2026-09-17T17:22:57,DIAGNOSTIC
w86.0_m1.00_r0.940_T130_P210,shares_shift_abs,0.000293473,,,PASS,the largest move of a line's share from the thermal law to the depleted one: the physical shift,f4c9e4b6f364efab,100000,0,2026-09-17T17:22:57,DIAGNOSTIC
w86.0_m1.00_r0.940_T130_P210,cycles_on_axis,0.0298829,,,PASS,excitation cycles on the central chord at the mean transverse speed,f4c9e4b6f364efab,100000,0,2026-09-17T17:22:57,DIAGNOSTIC
w86.0_m1.00_r0.940_T130_P210,cycles_mean_over_chords,0.00442425,,,PASS,the flux-weighted mean over every chord,f4c9e4b6f364efab,100000,0,2026-09-17T17:22:57,DIAGNOSTIC
w86.0_m1.00_r0.940_T130_P225,transit_fwhm_rel,0.711037,0.710104,,PASS,the Monte Carlo against the form the fit uses at this node,f4c9e4b6f364efab,100000,0,2026-09-17T17:22:58,DIAGNOSTIC
w86.0_m1.00_r0.940_T130_P225,transit_shape_rel,1.00011,1,,PASS,the Monte Carlo against the form the fit uses at this node,f4c9e4b6f364efab,100000,0,2026-09-17T17:22:58,DIAGNOSTIC
w86.0_m1.00_r0.940_T130_P225,ramp_k2_rel,0.0548727,0.0548192,,PASS,the Monte Carlo against the form the fit uses at this node,f4c9e4b6f364efab,100000,0,2026-09-17T17:22:58,DIAGNOSTIC
w86.0_m1.00_r0.940_T130_P225,ramp_k3_rel,-0.00713747,-0.00724964,,PASS,the Monte Carlo against the form the fit uses at this node,f4c9e4b6f364efab,100000,0,2026-09-17T17:22:58,DIAGNOSTIC
w86.0_m1.00_r0.940_T130_P225,amplitude_power_law_abs,1.979,1.97833,,PASS,the Monte Carlo against the form the fit uses at this node,f4c9e4b6f364efab,100000,0,2026-09-17T17:22:58,DIAGNOSTIC
w86.0_m1.00_r0.940_T130_P225,shares_abs,0.000106009,0,,PASS,the Monte Carlo against the form the fit uses at this node,f4c9e4b6f364efab,100000,0,2026-09-17T17:22:58,DIAGNOSTIC
w86.0_m1.00_r0.940_T130_P225,depleted_line_abs,6.83492e-05,0,,PASS,the Monte Carlo against the form the fit uses at this node,f4c9e4b6f364efab,100000,0,2026-09-17T17:22:58,DIAGNOSTIC
w86.0_m1.00_r0.940_T130_P225,depletion_widening_rel_4207,0.00127356,,,PASS,"what a transit fit reads from the surviving kernel after the natural Lorentzian, over the bare one: the factor the fit carries",f4c9e4b6f364efab,100000,0,2026-09-17T17:22:58,DIAGNOSTIC
w86.0_m1.00_r0.940_T130_P225,depletion_widening_rel_4192,0.00141205,,,PASS,"what a transit fit reads from the surviving kernel after the natural Lorentzian, over the bare one: the factor the fit carries",f4c9e4b6f364efab,100000,0,2026-09-17T17:22:58,DIAGNOSTIC
w86.0_m1.00_r0.940_T130_P225,depletion_widening_rel_4154,0.00196164,,,PASS,"what a transit fit reads from the surviving kernel after the natural Lorentzian, over the bare one: the factor the fit carries",f4c9e4b6f364efab,100000,0,2026-09-17T17:22:58,DIAGNOSTIC
w86.0_m1.00_r0.940_T130_P225,depletion_widening_rel_4121,0.002098,,,PASS,"what a transit fit reads from the surviving kernel after the natural Lorentzian, over the bare one: the factor the fit carries",f4c9e4b6f364efab,100000,0,2026-09-17T17:22:58,DIAGNOSTIC
w86.0_m1.00_r0.940_T130_P225,depletion_fwhm_rel_4207,0.0178804,,,PASS,"the surviving transit kernel's FWHM over the bare collected kernel's, the core-flattening diagnostic",f4c9e4b6f364efab,100000,0,2026-09-17T17:22:58,DIAGNOSTIC
w86.0_m1.00_r0.940_T130_P225,depletion_fwhm_rel_4192,0.0194371,,,PASS,"the surviving transit kernel's FWHM over the bare collected kernel's, the core-flattening diagnostic",f4c9e4b6f364efab,100000,0,2026-09-17T17:22:58,DIAGNOSTIC
w86.0_m1.00_r0.940_T130_P225,depletion_fwhm_rel_4154,0.0252905,,,PASS,"the surviving transit kernel's FWHM over the bare collected kernel's, the core-flattening diagnostic",f4c9e4b6f364efab,100000,0,2026-09-17T17:22:58,DIAGNOSTIC
w86.0_m1.00_r0.940_T130_P225,depletion_fwhm_rel_4121,0.0266753,,,PASS,"the surviving transit kernel's FWHM over the bare collected kernel's, the core-flattening diagnostic",f4c9e4b6f364efab,100000,0,2026-09-17T17:22:58,DIAGNOSTIC
w86.0_m1.00_r0.940_T130_P225,shares_shift_abs,0.000335702,,,PASS,the largest move of a line's share from the thermal law to the depleted one: the physical shift,f4c9e4b6f364efab,100000,0,2026-09-17T17:22:58,DIAGNOSTIC
w86.0_m1.00_r0.940_T130_P225,cycles_on_axis,0.0342637,,,PASS,excitation cycles on the central chord at the mean transverse speed,f4c9e4b6f364efab,100000,0,2026-09-17T17:22:58,DIAGNOSTIC
w86.0_m1.00_r0.940_T130_P225,cycles_mean_over_chords,0.00507459,,,PASS,the flux-weighted mean over every chord,f4c9e4b6f364efab,100000,0,2026-09-17T17:22:58,DIAGNOSTIC
w86.0_m1.00_r0.940_T130_P25,transit_fwhm_rel,0.711039,0.710104,,PASS,the Monte Carlo against the form the fit uses at this node,f4c9e4b6f364efab,100000,0,2026-09-17T17:23:05,DIAGNOSTIC
w86.0_m1.00_r0.940_T130_P25,transit_shape_rel,1.00012,1,,PASS,the Monte Carlo against the form the fit uses at this node,f4c9e4b6f364efab,100000,0,2026-09-17T17:23:05,DIAGNOSTIC
w86.0_m1.00_r0.940_T130_P25,ramp_k2_rel,0.054804,0.0548192,,PASS,the Monte Carlo against the form the fit uses at this node,f4c9e4b6f364efab,100000,0,2026-09-17T17:23:05,DIAGNOSTIC
w86.0_m1.00_r0.940_T130_P25,ramp_k3_rel,-0.00717746,-0.00724964,,PASS,the Monte Carlo against the form the fit uses at this node,f4c9e4b6f364efab,100000,0,2026-09-17T17:23:05,DIAGNOSTIC
w86.0_m1.00_r0.940_T130_P25,amplitude_power_law_abs,1.99974,1.99973,,PASS,the Monte Carlo against the form the fit uses at this node,f4c9e4b6f364efab,100000,0,2026-09-17T17:23:05,DIAGNOSTIC
w86.0_m1.00_r0.940_T130_P25,shares_abs,1.23681e-06,0,,PASS,the Monte Carlo against the form the fit uses at this node,f4c9e4b6f364efab,100000,0,2026-09-17T17:23:05,DIAGNOSTIC
w86.0_m1.00_r0.940_T130_P25,depleted_line_abs,1.48053e-05,0,,PASS,the Monte Carlo against the form the fit uses at this node,f4c9e4b6f364efab,100000,0,2026-09-17T17:23:05,DIAGNOSTIC
w86.0_m1.00_r0.940_T130_P25,depletion_widening_rel_4207,1.66693e-05,,,PASS,"what a transit fit reads from the surviving kernel after the natural Lorentzian, over the bare one: the factor the fit carries",f4c9e4b6f364efab,100000,0,2026-09-17T17:23:05,DIAGNOSTIC
w86.0_m1.00_r0.940_T130_P25,depletion_widening_rel_4192,1.85037e-05,,,PASS,"what a transit fit reads from the surviving kernel after the natural Lorentzian, over the bare one: the factor the fit carries",f4c9e4b6f364efab,100000,0,2026-09-17T17:23:05,DIAGNOSTIC
w86.0_m1.00_r0.940_T130_P25,depletion_widening_rel_4154,2.58238e-05,,,PASS,"what a transit fit reads from the surviving kernel after the natural Lorentzian, over the bare one: the factor the fit carries",f4c9e4b6f364efab,100000,0,2026-09-17T17:23:05,DIAGNOSTIC
w86.0_m1.00_r0.940_T130_P25,depletion_widening_rel_4121,2.76502e-05,,,PASS,"what a transit fit reads from the surviving kernel after the natural Lorentzian, over the bare one: the factor the fit carries",f4c9e4b6f364efab,100000,0,2026-09-17T17:23:05,DIAGNOSTIC
w86.0_m1.00_r0.940_T130_P25,depletion_fwhm_rel_4207,0.000463138,,,PASS,"the surviving transit kernel's FWHM over the bare collected kernel's, the core-flattening diagnostic",f4c9e4b6f364efab,100000,0,2026-09-17T17:23:05,DIAGNOSTIC
w86.0_m1.00_r0.940_T130_P25,depletion_fwhm_rel_4192,0.000507803,,,PASS,"the surviving transit kernel's FWHM over the bare collected kernel's, the core-flattening diagnostic",f4c9e4b6f364efab,100000,0,2026-09-17T17:23:05,DIAGNOSTIC
w86.0_m1.00_r0.940_T130_P25,depletion_fwhm_rel_4154,0.000679812,,,PASS,"the surviving transit kernel's FWHM over the bare collected kernel's, the core-flattening diagnostic",f4c9e4b6f364efab,100000,0,2026-09-17T17:23:05,DIAGNOSTIC
w86.0_m1.00_r0.940_T130_P25,depletion_fwhm_rel_4121,0.000721449,,,PASS,"the surviving transit kernel's FWHM over the bare collected kernel's, the core-flattening diagnostic",f4c9e4b6f364efab,100000,0,2026-09-17T17:23:05,DIAGNOSTIC
w86.0_m1.00_r0.940_T130_P25,shares_shift_abs,4.2778e-06,,,PASS,the largest move of a line's share from the thermal law to the depleted one: the physical shift,f4c9e4b6f364efab,100000,0,2026-09-17T17:23:05,DIAGNOSTIC
w86.0_m1.00_r0.940_T130_P25,cycles_on_axis,0.000426894,,,PASS,excitation cycles on the central chord at the mean transverse speed,f4c9e4b6f364efab,100000,0,2026-09-17T17:23:05,DIAGNOSTIC
w86.0_m1.00_r0.940_T130_P25,cycles_mean_over_chords,6.30559e-05,,,PASS,the flux-weighted mean over every chord,f4c9e4b6f364efab,100000,0,2026-09-17T17:23:05,DIAGNOSTIC
w86.0_m1.00_r0.940_T130_P270,transit_fwhm_rel,0.711036,0.710104,,PASS,the Monte Carlo against the form the fit uses at this node,f4c9e4b6f364efab,100000,0,2026-09-17T17:23:05,DIAGNOSTIC
w86.0_m1.00_r0.940_T130_P270,transit_shape_rel,1.00011,1,,PASS,the Monte Carlo against the form the fit uses at this node,f4c9e4b6f364efab,100000,0,2026-09-17T17:23:05,DIAGNOSTIC
w86.0_m1.00_r0.940_T130_P270,ramp_k2_rel,0.054903,0.0548192,,PASS,the Monte Carlo against the form the fit uses at this node,f4c9e4b6f364efab,100000,0,2026-09-17T17:23:05,DIAGNOSTIC
w86.0_m1.00_r0.940_T130_P270,ramp_k3_rel,-0.00711975,-0.00724964,,PASS,the Monte Carlo against the form the fit uses at this node,f4c9e4b6f364efab,100000,0,2026-09-17T17:23:05,DIAGNOSTIC
w86.0_m1.00_r0.940_T130_P270,amplitude_power_law_abs,1.97001,1.96895,,PASS,the Monte Carlo against the form the fit uses at this node,f4c9e4b6f364efab,100000,0,2026-09-17T17:23:05,DIAGNOSTIC
w86.0_m1.00_r0.940_T130_P270,shares_abs,0.000155055,0,,PASS,the Monte Carlo against the form the fit uses at this node,f4c9e4b6f364efab,100000,0,2026-09-17T17:23:05,DIAGNOSTIC
w86.0_m1.00_r0.940_T130_P270,depleted_line_abs,9.60672e-05,0,,PASS,the Monte Carlo against the form the fit uses at this node,f4c9e4b6f364efab,100000,0,2026-09-17T17:23:05,DIAGNOSTIC
w86.0_m1.00_r0.940_T130_P270,depletion_widening_rel_4207,0.00181287,,,PASS,"what a transit fit reads from the surviving kernel after the natural Lorentzian, over the bare one: the factor the fit carries",f4c9e4b6f364efab,100000,0,2026-09-17T17:23:05,DIAGNOSTIC
w86.0_m1.00_r0.940_T130_P270,depletion_widening_rel_4192,0.00200901,,,PASS,"what a transit fit reads from the surviving kernel after the natural Lorentzian, over the bare one: the factor the fit carries",f4c9e4b6f364efab,100000,0,2026-09-17T17:23:05,DIAGNOSTIC
w86.0_m1.00_r0.940_T130_P270,depletion_widening_rel_4154,0.00278559,,,PASS,"what a transit fit reads from the surviving kernel after the natural Lorentzian, over the bare one: the factor the fit carries",f4c9e4b6f364efab,100000,0,2026-09-17T17:23:05,DIAGNOSTIC
w86.0_m1.00_r0.940_T130_P270,depletion_widening_rel_4121,0.00297787,,,PASS,"what a transit fit reads from the surviving kernel after the natural Lorentzian, over the bare one: the factor the fit carries",f4c9e4b6f364efab,100000,0,2026-09-17T17:23:05,DIAGNOSTIC
w86.0_m1.00_r0.940_T130_P270,depletion_fwhm_rel_4207,0.0237516,,,PASS,"the surviving transit kernel's FWHM over the bare collected kernel's, the core-flattening diagnostic",f4c9e4b6f364efab,100000,0,2026-09-17T17:23:05,DIAGNOSTIC
w86.0_m1.00_r0.940_T130_P270,depletion_fwhm_rel_4192,0.0257745,,,PASS,"the surviving transit kernel's FWHM over the bare collected kernel's, the core-flattening diagnostic",f4c9e4b6f364efab,100000,0,2026-09-17T17:23:05,DIAGNOSTIC
w86.0_m1.00_r0.940_T130_P270,depletion_fwhm_rel_4154,0.0333501,,,PASS,"the surviving transit kernel's FWHM over the bare collected kernel's, the core-flattening diagnostic",f4c9e4b6f364efab,100000,0,2026-09-17T17:23:05,DIAGNOSTIC
w86.0_m1.00_r0.940_T130_P270,depletion_fwhm_rel_4121,0.0351491,,,PASS,"the surviving transit kernel's FWHM over the bare collected kernel's, the core-flattening diagnostic",f4c9e4b6f364efab,100000,0,2026-09-17T17:23:05,DIAGNOSTIC
w86.0_m1.00_r0.940_T130_P270,shares_shift_abs,0.000477874,,,PASS,the largest move of a line's share from the thermal law to the depleted one: the physical shift,f4c9e4b6f364efab,100000,0,2026-09-17T17:23:05,DIAGNOSTIC
w86.0_m1.00_r0.940_T130_P270,cycles_on_axis,0.0491409,,,PASS,excitation cycles on the central chord at the mean transverse speed,f4c9e4b6f364efab,100000,0,2026-09-17T17:23:05,DIAGNOSTIC
w86.0_m1.00_r0.940_T130_P270,cycles_mean_over_chords,0.00728654,,,PASS,the flux-weighted mean over every chord,f4c9e4b6f364efab,100000,0,2026-09-17T17:23:05,DIAGNOSTIC
w86.0_m1.00_r0.940_T130_P35,transit_fwhm_rel,0.711039,0.710104,,PASS,the Monte Carlo against the form the fit uses at this node,f4c9e4b6f364efab,100000,0,2026-09-17T17:23:06,DIAGNOSTIC
w86.0_m1.00_r0.940_T130_P35,transit_shape_rel,1.00012,1,,PASS,the Monte Carlo against the form the fit uses at this node,f4c9e4b6f364efab,100000,0,2026-09-17T17:23:06,DIAGNOSTIC
w86.0_m1.00_r0.940_T130_P35,ramp_k2_rel,0.0548048,0.0548192,,PASS,the Monte Carlo against the form the fit uses at this node,f4c9e4b6f364efab,100000,0,2026-09-17T17:23:06,DIAGNOSTIC
w86.0_m1.00_r0.940_T130_P35,ramp_k3_rel,-0.00717698,-0.00724964,,PASS,the Monte Carlo against the form the fit uses at this node,f4c9e4b6f364efab,100000,0,2026-09-17T17:23:06,DIAGNOSTIC
w86.0_m1.00_r0.940_T130_P35,amplitude_power_law_abs,1.99948,1.99947,,PASS,the Monte Carlo against the form the fit uses at this node,f4c9e4b6f364efab,100000,0,2026-09-17T17:23:06,DIAGNOSTIC
w86.0_m1.00_r0.940_T130_P35,shares_abs,2.42758e-06,0,,PASS,the Monte Carlo against the form the fit uses at this node,f4c9e4b6f364efab,100000,0,2026-09-17T17:23:06,DIAGNOSTIC
w86.0_m1.00_r0.940_T130_P35,depleted_line_abs,1.45651e-05,0,,PASS,the Monte Carlo against the form the fit uses at this node,f4c9e4b6f364efab,100000,0,2026-09-17T17:23:06,DIAGNOSTIC
w86.0_m1.00_r0.940_T130_P35,depletion_widening_rel_4207,3.24629e-05,,,PASS,"what a transit fit reads from the surviving kernel after the natural Lorentzian, over the bare one: the factor the fit carries",f4c9e4b6f364efab,100000,0,2026-09-17T17:23:06,DIAGNOSTIC
